symbol,token_address,coingecko_id,always_watch,exchange,borsa
BRETTEI,0xd749b369d361396286f8cc28a99dd3425ac05619,brettei,False,"binance,gate",binance
BRETT,0x66bff695f3b16a824869a8018a3a6e3685241269,bretter-brett,False,"binance,gate",binance
BRETT,0x80ee5c641a8ffc607545219a3856562f56427fe9,brett-eth,False,"binance,gate",binance
BRETT,0x240d6faf8c3b1a7394e371792a3bf9d28dd65515,brett-memecoin,False,"binance,gate",binance
BRAI,0xbec771d15f7e67bc0bb4571c7eb409228cc6fef9,bribeai,False,"binance,gate",binance
BRICK,0x00199c511dc889b8155fa425fc0363ed481e8f48,brick-block,False,"binance,gate",binance
BKN,0x0a638f07acc6969abf392bb009f216d22adea36d,brickken,False,"binance,gate",binance
BRX,0x5ce6f2c0e2a1b4540894f286254bf13b1110d240,bricks-exchange,False,"binance,gate",binance
STTIA,0x48a612a6da945205a221e94bb9f40b0550cd2c4e,bridged-sttia-hyperlane,False,"binance,gate",binance
BMI,0x725c263e32c72ddc3a19bea12c5a0479a81ee688,bridge-mutual,False,"binance,gate",binance
BRIGHT,0x5dd57da40e6866c9fcc34f4b6ddc89f1ba740dfe,bright-token,False,"binance,gate",binance
BRIGHT,0xbeab712832112bd7664226db7cd025b153d3af55,bright-union,False,"binance,gate",binance
BRK,0x364c65347bdd77e6196fad96d42dbbd6d55cf719,brk690k,False,"binance,gate",binance
BRKL,0x4674a4f24c5f63d53f22490fb3a08eaaad739ff8,brokoli,False,"binance,gate",binance
BRRR,0x7dd7d5ca67df3e0f5a7f004af3653444b1fcfb76,brrr-de-money,False,"binance,gate",binance
BRUH,0xd7cfdb3cdc33dbeb9e9a4c95b61953cf12a008b3,bruh-2,False,"binance,gate",binance
BRUME,0xd0ebfe04adb5ef449ec5874e450810501dc53ed5,brume,False,"binance,gate",binance
BRZ,0x01d33fd36ec67c6ada32cf36b31e88ee190b1839,brz,False,"binance,gate",binance
START,0x1d7ca62f6af49ec66f6680b8606e634e55ef22c1,bscstarter,False,"binance,gate",binance
BTC2X-FLI,0x0b498ff89709d3838a063f1dfa463091f9801c2b,btc-2x-flexible-leverage-index,False,"binance,gate",binance
BTCPX,0x9c32185b81766a051e08de671207b34466dd1021,btc-proxy,False,"binance,gate",binance
BTSE,0x666d875c600aa06ac1cf15641361dec3b00432ef,btse-token,False,"binance,gate",binance
BTU,0xb683d83a532e2cb7dfa5275eed3698436371cc9f,btu-protocol,False,"binance,gate",binance
BBF,0xde075d9adbd0240b4462f124af926452ad0bac91,bubblefong,False,"binance,gate",binance
BUBSY,0xd699b83e43415b774b6ed4ce9999680f049af2ab,bubsy-ai,False,"binance,gate",binance
BUDDHA,0xdefb0b264032e4e128b00d02b3fd0aa00331237b,buddha,False,"binance,gate",binance
BUFFI,0x4c1b1302220d7de5c22b495e78b72f2dd2457d45,bufficorn,False,"binance,gate",binance
BUG,0x89fd2d8fd8d937f55c89b7da3ceed44fa27e4a81,bug,False,"binance,gate",binance
BUGS,0x490bd60a5d3e1207fba9b699017561434cc8c675,bugs-bunny,False,"binance,gate",binance
BUILD,0x57b59f981730c6257df57cf6f0d98283749a9eeb,build,False,"binance,gate",binance
BUILD,0xeff9cdb294872b6553f4e9631fb4d1fa4f9c5e6b,buildai,False,"binance,gate",binance
BUL,0x99d6ed75cddc1e47527613a4ce7c4a0a3526f183,buldak,False,"binance,gate",binance
BULEI,0x069e4aa272d17d9625aa3b6f863c7ef6cfb96713,bulei,False,"binance,gate",binance
BULLA,0x896c767371e2d2255f1c33301d29e5577a7aca11,bulla,False,"binance,gate",binance
BULLET,0x8ef32a03784c8fd63bbf027251b9620865bd54b6,bullet-game,False,"binance,gate",binance
$BULL,0x9be776559fed779cabd67042a7b8987aae592541,bull-market,False,"binance,gate",binance
BUMP,0x785c34312dfa6b74f6f1829f79ade39042222168,bumper,False,"binance,gate",binance
BUNNI,0x000000c396558ffbab5ea628f39658bdf61345b3,bunni,False,"binance,gate",binance
BURP,0x33f391f4c4fe802b70b77ae37670037a92114a7c,burp,False,"binance,gate",binance
BUSINESS,0xc06caead870d3a8af2504637b6c5b7248bed6116,business-coin,False,"binance,gate",binance
BUSY,0x5cb3ce6d081fb00d5f6677d196f2d70010ea3f4a,busy-dao,False,"binance,gate",binance
BUTTER,0x0d248ce39e26fb00f911fb1e7a45a00d8c94341c,butter,False,"binance,gate",binance
FLY,0x27c78a7c10a0673c3509ccf63044aab92e09edac,butterfly-ai,False,"binance,gate",binance
BUY,0x396ec402b42066864c406d1ac3bc86b575003ed8,buying,False,"binance,gate",binance
BVM,0x069d89974f4edabde69450f9cf5cf7d8cbd2568d,bvm,False,"binance,gate",binance
INFRA,0x013062189dc3dcc99e9cee714c513033b8d99e3c,bware-infra,False,"binance,gate",binance
BYTE,0xde342a3e269056fc3305f9e315f4c40d917ba521,byte,False,"binance,gate",binance
BYTE,0x9c2b4b0da5ebd20c29ef20758064554a55a88b68,byteai,False,"binance,gate",binance
GBYTE,0x31f69de127c8a0ff10819c0955490a4ae46fcc2a,byteball,False,"binance,gate",binance
BZRX,0x56d811088235f11c8920698a204a5010a788f4b3,bzx-protocol,False,"binance,gate",binance
CTM,0xc8ef4398664b2eed5ee560544f659083d98a3888,c8ntinuum,False,"binance,gate",binance
CAAVE,0xe65cdb6479bac1e22340e4e755fae7e509ecd06c,caave,False,"binance,gate",binance
CADC,0xcadc0acd4b445166f12d2c07eac6e2544fbe2eef,cad-coin,False,"binance,gate",binance
CAD,0x4349929808e515936a68903f6085f5e2b143ff3d,caduceus-protocol,False,"binance,gate",binance
CA,0x9ee8c380e1926730ad89e91665ff27063b13c90a,ca-htb,False,"binance,gate",binance
CAIRO,0xc0e10854ab40b2e59a5519c481161a090f1162a0,cairo,False,"binance,gate",binance
JENNER,0x482702745260ffd69fc19943f70cffe2cacd70e9,caitlyn-jenner-eth,False,"binance,gate",binance
CAL,0x20561172f791f915323241e885b4f7d5187c36e1,calcium,False,"binance,gate",binance
0XC,0x5ca83216fae72717332469e6a2eb28c4bf9af9ec,callhub,False,"binance,gate",binance
RIA,0x9b110fda4e20db18ad7052f8468a455de7449eb6,calvaria-doe,False,"binance,gate",binance
CANTO,0x56c03b8c4fa80ba37f5a7b60caaaef749bb5b220,canto,False,"binance,gate",binance
CDS,0x3c48ca59bf2699e51d4974d4b6d284ae52076e5e,capital-dao-starter-token,False,"binance,gate",binance
BARA,0xf190dbd849e372ff824e631a1fdf199f38358bcf,capybara-memecoin,False,"binance,gate",binance
CAPY,0xf03d5fc6e08de6ad886fca34abf9a59ef633b78a,capybara-token,False,"binance,gate",binance
CBY,0xb9d27bc093ed0a3b7c18366266704cfe5e7af77b,carbify,False,"binance,gate",binance
CSIX,0x345887cdb19e12833ed376bbf8b8b38269f5f5c8,carbon-browser,False,"binance,gate",binance
CARD,0x954b890704693af242613edef1b603825afcd708,cardstack,False,"binance,gate",binance
CARE,0x329cf160f30d21006bcd24b67eade561e54cde4c,carecoin,False,"binance,gate",binance
CXO,0xb6ee9668771a79be7967ee29a63d4184f8097143,cargox,False,"binance,gate",binance
HER,0x5c2975269e74cb3a8514e5b800a1e66c694d4df8,caroline,False,"binance,gate",binance
CARROT,0x282a69142bac47855c3fbe1693fcc4ba3b4d5ed6,carrot-by-puffer,False,"binance,gate",binance
CRE,0x115ec79f1de567ec68b7ae7eda501b406626478e,carry,False,"binance,gate",binance
CTSI,0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d,cartesi,False,"binance,gate",binance
CARV,0xc08cd26474722ce93f4d0c34d16201461c10aa8c,carv,False,"binance,gate",binance
CASINU,0x1b54a6fa1360bd71a0f28f77a1d6fba215d498c3,casinu-inu,False,"binance,gate",binance
COBE,0xc61edb127f58f42f47a8be8aebe83cf602a53878,castle-of-blackwater,False,"binance,gate",binance
CATALORIAN,0x8baf5d75cae25c7df6d1e0d26c52d19ee848301a,catalorian,False,"binance,gate",binance
CAI,0x360ee0225cd8abf0adf1f97f4c0f4079a4bf41ec,catalyse-ai,False,"binance,gate",binance
ATD,0x8052327f1baf94a9dc8b26b9100f211ee3774f54,catapult,False,"binance,gate",binance
CATBOY,0xca9b8d6df0729d85dcfc8ef8bb18af1ad1990786,catboy-3,False,"binance,gate",binance
CAT,0x59f4f336bf3d0c49dbfba4a74ebd2a6ace40539a,catcoin-cash,False,"binance,gate",binance
CATS,0xd4b92b1700615afae333b9d16d28eb55e8e689b8,catcoin-token,False,"binance,gate",binance
CATE,0x051fb509e4a775fabd257611eea1efaed8f91359,catecoin,False,"binance,gate",binance
CATT,0x6e605c269e0c92e70beeb85486f1fc550f9380bd,catex-token,False,"binance,gate",binance
BOXETH,0x7690202e2c2297bcd03664e31116d1dffe7e3b73,cat-in-a-box-ether,False,"binance,gate",binance
SLAP,0xf107edabf59ba696e38de62ad5327415bd4d4236,catslap,False,"binance,gate",binance
CAT,0x56015bbe3c01fe05bc30a8a9a9fd9a88917e7db3,cat-token,False,"binance,gate",binance
GTCBBTCC,0xf587f2e8aff7d76618d3b6b4626621860fbd54e3,cbbtc-core-morpho-vault,False,"binance,gate",binance
CBDC,0xe07c41e9cdf7e0a7800e4bbf90d414654fd6413d,cbdc,False,"binance,gate",binance
CCASH,0xe925aa77d51746b865e5c05165a879820cb4b720,c-cash,False,"binance,gate",binance
CCOMP,0x70e36f6bf80a52b3b46b3af8e106cc0ed743e8e4,ccomp,False,"binance,gate",binance
CDAI,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,cdai,False,"binance,gate",binance
CDN,0xc29bbe89e98250ee2eee3ac677bbed542a049efb,ceden,False,"binance,gate",binance
CEEK,0xb056c38f6b7dc4064367403e26424cd2c60655e1,ceek,False,"binance,gate",binance
CELR,0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,celer-network,False,"binance,gate",binance
CELLEX,0x9c4ab3c926ad52e1281f6e8783cb4fe4512c5e3f,cellex,False,"binance,gate",binance
CELL,0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,cellframe,False,"binance,gate",binance
CELO,0x3294395e62f4eb6af3f1fcf89f5602d90fb3ef69,celo-wormhole,False,"binance,gate",binance
CEL,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,celsius-degree-token,False,"binance,gate",binance
CNTR,0x03042482d64577a7bdb282260e2ea4c8a89c064b,centaur,False,"binance,gate",binance
CENNZ,0x1122b6a0e00dce0563082b6e2953f3a943855c1f,centrality,False,"binance,gate",binance
CFG,0xcccccccccc33d538dbc2ee4feab0a7a1ff4e8a94,centrifuge-2,False,"binance,gate",binance
CIX,0x6d60a8dfb16d09f67d46fcd36a0cd310078257ca,centurion-invest,False,"binance,gate",binance
CRX,0x49218282042072e054afdc90e552e832735f8316,cerebro,False,"binance,gate",binance
NEURON,0xab814ce69e15f6b9660a3b184c0b0c97b9394a6b,cerebrum-dao,False,"binance,gate",binance
CERE,0x2da719db753dfa10a62e140f436e1d67f2ddb0d6,cere-network,False,"binance,gate",binance
CFGI,0xf75302720787c2a2176c87b1919059c4eaac8b98,cfgi,False,"binance,gate",binance
CFXQ,0x0557e0d15aec0b9026dd17aa874fdf7d182a2ceb,cfx-quantum,False,"binance,gate",binance
CGETH.HASHKEY,0xc60a9145d9e9f1152218e7da6df634b7a74ae444,cgeth-hashkey-cloud,False,"binance,gate",binance
CHAD,0x68d009f251ff3a271477f77acb704c3b0f32a0c0,chad,False,"binance,gate",binance
CHAD,0x6b89b97169a797d94f057f4a0b01e2ca303155e4,chad-coin,False,"binance,gate",binance
CHAD,0x9e22b4f836a461ddc7765e5fad693688e76e6069,chad-frog,False,"binance,gate",binance
XCN,0xa2cd3d43c775978a96bdbf12d733d5a1ed94fb18,chain-2,False,"binance,gate",binance
ARCHIVE,0xc7f950271d118a5bdf250dffc39128dcced8472c,chainback,False,"binance,gate",binance
CBG,0x1900e8b5619a3596745f715d0427fe617c729ba9,chainbing,False,"binance,gate",binance
CEX,0xd01d133166820557db7138963bcd9009c54e4c33,chainex,False,"binance,gate",binance
FACTORY,0xd05d90a656fc375ac1478689d7bcd31098f2dd1f,chainfactory,False,"binance,gate",binance
FLIP,0x826180541412d574cf1336d22c0c0a287822678a,chainflip,False,"binance,gate",binance
CHAIN,0xc4c2614e694cf534d407ee49f8e44d125e4681c4,chain-games,False,"binance,gate",binance
XCHNG,0xb712d62fe84258292d1961b5150a19bc4ab49026,chainge-finance,False,"binance,gate",binance
CGPT,0x25931894a86d47441213199621f1f2994e1c39aa,chaingpt,False,"binance,gate",binance
CGG,0x1fe24f25b1cf609b9c4e7e12d802e3640dfa5e43,chain-guardians,False,"binance,gate",binance
LINK,0x514910771af9ca656af840dff83e8264ecf986ca,chainlink,False,"binance,gate",binance
CNET,0x616bbb932602a9c9871e99806bdb63c9e6da9f8b,chainnet,False,"binance,gate",binance
CPAL,0x78965b1c638a7ff408d1697a96d7b8e47bb7c75f,chainpal,False,"binance,gate",binance
PORTX,0x104f3152d8ebfc3f679392977356962ff36566ac,chainport,False,"binance,gate",binance
MIRA,0xf5207ac91c9e7ec7ebb03e93cbcbcad10878ac79,chains-of-war,False,"binance,gate",binance
CSWAP,0xae41b275aaaf484b541a5881a2dded9515184cca,chainswap-3,False,"binance,gate",binance
CHAMPZ,0xe07a836f5201a46f376934a8a4a17185df1708c4,champignons-of-arborethia,False,"binance,gate",binance
NOW,0xe9a95d175a5f4c9369f3b74222402eb1b837693b,changenow,False,"binance,gate",binance
CNG,0x5c1d9aa868a30795f92fae903edc9eff269044bf,changer,False,"binance,gate",binance
CHANGE,0x7051faed0775f664a0286af4f75ef5ed74e02754,changex,False,"binance,gate",binance
IONX,0x02d3a27ac3f55d5d91fb0f52759842696a864217,charged-particles,False,"binance,gate",binance
CHARLIE,0x6a76a004f3bda1447b7d8bbea8355866420b8cb5,charlie-3,False,"binance,gate",binance
REMILIA,0x206a5ec55c531574130691cf9ada0fd711d5f710,charlotte-fang,False,"binance,gate",binance
CAI,0x19247618d79e3fc4d4866169789e4b8eedef52e6,chasm-ai,False,"binance,gate",binance
SHIELD,0x46c0f8259c4e4d50320124e52f3040cb9e4d04c7,chatter-shield-2,False,"binance,gate",binance
CDT,0xcdb37a4fbc2da5b78aa4e41a432792f9533e85cc,checkdot,False,"binance,gate",binance
CHECKS,0x049e9f5369358786a1ce6483d668d062cfe547ec,checks-token,False,"binance,gate",binance
CHDD,0xa110260a67fbbb6226f563844eeaf29e8c018bb7,chedda-3,False,"binance,gate",binance
CHEEMS,0x41b1f9dcd5923c9542b6957b9b72169595acbc5c,cheems-cto,False,"binance,gate",binance
CHEESEBALL,0x103143acf2e717acf8f021823e86a1dbfe944fb5,cheeseball-the-wizard,False,"binance,gate",binance
CHEESED,0xa247c6d23c8c7d223420700d16d189cff9357f38,cheesed,False,"binance,gate",binance
CHEF,0x8f2bf2f59cdf7be4aee71500b9419623202b8636,chefdotfun,False,"binance,gate",binance
CHEQ,0x70edf1c215d0ce69e7f16fd4e6276ba0d99d4de7,cheqd-network,False,"binance,gate",binance
CHER,0xa20f77b7ad5a88badc48800c56507b7274c06fdc,cherry-network,False,"binance,gate",binance
CHEX,0x9ce84f6a69986a83d92c324df10bc8e64771030f,chex-token,False,"binance,gate",binance
CHIB,0xa5c45d48d36607741e90c0cca29545a46f5ee121,chiba-wan,False,"binance,gate",binance
KFC,0xe63684bcf2987892cefb4caa79bd21b34e98a291,chicken,False,"binance,gate",binance
CHKN,0xd55210bb6898c021a19de1f58d27b71f095921ee,chickencoin,False,"binance,gate",binance
CHICKENUS,0xd2b69d3518c3820e97ea910a4a22d699a6c39272,chickenus-maximus,False,"binance,gate",binance
CTO,0x45e412e1878080815d6d51d47b83d17869433459,chief-troll-officer,False,"binance,gate",binance
CTO,0x40c3b81fb887016c0ad02436309c2b265d069a05,chief-troll-officer-2,False,"binance,gate",binance
CTO,0xa426660830ed887a25c1c6158ca348038e1a37cb,chief-troll-officer-4,False,"binance,gate",binance
O,0xb53ecf1345cabee6ea1a65100ebb153cebcac40f,childhoods-end,False,"binance,gate",binance
CHZ,0x3506424f91fd33084466f402d5d97f05f8e3b4af,chiliz,False,"binance,gate",binance
WCHI,0x6dc02164d75651758ac74435806093e421b64605,chimaera,False,"binance,gate",binance
ANDWU,0x2e2e7a1f05946ecb2b43b99e3fc2984fa7d7e3bc,chinese-andy,False,"binance,gate",binance
CHI,0x3b21418081528845a6df4e970bd2185545b712ba,chi-protocol,False,"binance,gate",binance
CHRP,0x70bc0dc6414eb8974bc70685f798838a87d8cce4,chirpley,False,"binance,gate",binance
CHO,0xbba39fd2935d5769116ce38d46a71bde9cf03099,choise,False,"binance,gate",binance
CHOPPY,0xf938346d7117534222b48d09325a6b8162b3a9e7,choppy,False,"binance,gate",binance
CHOW,0x3e362038fd3d08887d498944d489af7909619a9b,chow-chow,False,"binance,gate",binance
CHR,0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2,chromaway,False,"binance,gate",binance
XNL,0x06a00715e6f92210af9d7680b584931faf71a833,chronicle,False,"binance,gate",binance
TIME,0x485d17a6f1b8780392d53d64751824253011a260,chronobank,False,"binance,gate",binance
CHUCK,0x420698ebc9b7c225731c02d887d0729057339d39,chuck-on-eth,False,"binance,gate",binance
CHUD,0xdb4e144234b65eb147acf1694cbdccf3381af438,chudjak-2,False,"binance,gate",binance
MACHINA,0x5d56b6581d2e7e7574adce2dc593f499a53d7505,church-of-the-machina,False,"binance,gate",binance
CHWY,0xce176825afc335d9759cb4e323ee8b31891de747,chwy,False,"binance,gate",binance
CIA,0x52f4d5ee6c91e01be67ca1f64b11ed0ee370817d,cia,False,"binance,gate",binance
CIFI,0x7efbac35b65e73484764fd00f18e64929e782855,cifi,False,"binance,gate",binance
CIG,0xcb56b52316041a62b6b5d0583dce4a8ae7a3c629,cigarette-token,False,"binance,gate",binance
CND,0xd4c435f5b09f855c3317c8524cb1f586e42795fa,cindicator,False,"binance,gate",binance
$CINO,0x9b0b23b35ad8136e6181f22b346134ce5f426090,cinogames,False,"binance,gate",binance
CIPHER,0xf453579d18a6f8ca07db9250e0e0100eb8ccb206,cipher-protocol,False,"binance,gate",binance
COVAL,0x3d658390460295fb963f54dc0899cfb1c30776df,circuits-of-value,False,"binance,gate",binance
CIRUS,0xa01199c61841fce3b3dafb83fefc1899715c8756,cirus,False,"binance,gate",binance
KNIGHT,0x3541a5c1b04adaba0b83f161747815cd7b1516bc,citadao,False,"binance,gate",binance
TOONS,0x792833b894775bd769b3c602ba7172e59a83ab3f,city-boys,False,"binance,gate",binance
0NE,0x73a83269b9bbafc427e76be0a2c1a1db2a26f4c2,civfund-stone,False,"binance,gate",binance
CVC,0x41e5560054824ea6b0732e656e3ad64e20e94e45,civic,False,"binance,gate",binance
CIV,0x37fe0f067fa808ffbdd12891c0858532cfe7361d,civilization,False,"binance,gate",binance
CLBTC,0xe7ae30c03395d66f30a26c49c91edae151747911,clbtc,False,"binance,gate",binance
CLH,0xd7d8f3b8bc8bc48d3acc37879eaba7b85889fa52,cleardao,False,"binance,gate",binance
CPOOL,0x66761fa41377003622aee3c7675fc7b5c1c2fac5,clearpool,False,"binance,gate",binance
CLEV,0x72953a5c32413614d24c29c84a66ae4b59581bbf,clever-token,False,"binance,gate",binance
CTI,0xcb8fb2438a805664cd8c3e640b85ac473da5be87,clintex-cti,False,"binance,gate",binance
CLIPS,0xecbee2fae67709f718426ddc3bf770b26b95ed20,clips,False,"binance,gate",binance
CLOAK,0xde496a902836601e86e79d5b10e713c95580640b,cloak-3,False,"binance,gate",binance
CLX,0xd8a2f109bec88d9c9df6f4958c3301bd9d1929fd,clonex-ai,False,"binance,gate",binance
CLOSEDAI,0x50b0696468f42cab1ddc76413a1312aff3cabdf6,closedai,False,"binance,gate",binance
CGPU,0x49d1372124f9b018f32f13b81de6f4c83d89fcc3,cloudgpu,False,"binance,gate",binance
CCS,0x1da4858ad385cc377165a298cc2ce3fce0c5fd31,cloutcontracts,False,"binance,gate",binance
CLV,0x80c62fe4487e1351b47ba49809ebd60ed085bf52,clover-finance,False,"binance,gate",binance
HONK,0x5efcea234f7547de4569aad1215fa5d2adaced38,clown-pepe,False,"binance,gate",binance
MPWR,0x6731827cb6879a2091ce3ab3423f7bf20539b579,clubrare-empower,False,"binance,gate",binance
CMX,0x30cbdfdaab4bc15e26caf11e1a4703323d77cd3e,cmx-agent,False,"binance,gate",binance
CNHT,0x6e109e9dd7fa1a58bc3eff667e8e41fc3cc07aef,cnh-tether,False,"binance,gate",binance
CNNS,0x6c3be406174349cfa4501654313d97e6a31072e1,cnns,False,"binance,gate",binance
CBK,0xd85a6ae55a7f33b0ee113c234d2ee308edeaf7fd,cobak-token,False,"binance,gate",binance
COC,0x22b6c31c2beb8f2d0d5373146eed41ab9ede3caf,cocktailbar,False,"binance,gate",binance
COCORO,0xa93d86af16fe83f064e3c0e2f3d129f7b7b002b0,cocoro-2,False,"binance,gate",binance
COMBO,0xc03fbf20a586fa89c2a5f6f941458e1fbc40c661,cocos-bcx,False,"binance,gate",binance
CODE,0x283344eea472f0fe04d6f722595a2fffefe1901a,code-token,False,"binance,gate",binance
CODEX,0xfd26e39807772251c3bb90fb1fcd9ce5b80c5c24,codex-multichain,False,"binance,gate",binance
CTOK,0xf1acfb5d95bc090bc55d8ae58a8df4081d73e009,codyfight,False,"binance,gate",binance
CGV,0xaef420fd77477d9dc8b46d704d44dd09d6c27866,cogito-protocol,False,"binance,gate",binance
C98,0xae12c5930881c53715b369cec7606b70d8eb229f,coin98,False,"binance,gate",binance
CUSD,0xc285b7e09a4584d027e5bc36571785b515898246,coin98-dollar,False,"binance,gate",binance
CBBTC,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,coinbase-wrapped-btc,False,"binance,gate",binance
CBETH,0xbe9895146f7af43049ca1c1ae358b0541ea49704,coinbase-wrapped-staked-eth,False,"binance,gate",binance
COINBT,0x6fa5e1c43b5a466cbd1cae7993b67c982400d481,coinbot,False,"binance,gate",binance
CAPS,0x03be5c903c727ee2c8c4e9bc0acc860cca4715e2,coin-capsule,False,"binance,gate",binance
CREA,0x28ae7b2ebd6f10f4393f410f6b7896380a949d62,coincreate,False,"binance,gate",binance
DFX,0x188d12eb13a5eadd0867074ce8354b1ad6f4790b,coindesk-defi-select-index,False,"binance,gate",binance
CET,0x081f67afa0ccf8c7b17540767bbe95df2ba8d97f,coinex-token,False,"binance,gate",binance
CND,0xec505c81d6a7567b5bde804870b1038832fe6da1,coinhound,False,"binance,gate",binance
CLT,0x2001f2a0cf801ecfda622f6c28fb6e10d803d969,coinloan,False,"binance,gate",binance
XCM,0x36ac219f90f5a6a3c77f2a7b660e3cc701f68e25,coinmetro,False,"binance,gate",binance
COC,0xc4bb7277a74678f053259cb1f96140347efbfd46,coin-of-the-champions,False,"binance,gate",binance
CRACER,0x1c92c0295807f1f7c0726cf51a1d26298563f14a,coinracer-reloaded,False,"binance,gate",binance
CSUSDC,0x7204b7dbf9412567835633b6f00c3edc3a8d6330,coinshift-usdc,False,"binance,gate",binance
CSUSDL,0xbeefc011e94f43b8b7b455ebab290c7ab4e216f1,coinshift-usdl-morpho-vault,False,"binance,gate",binance
CWT,0x901ea3606d567f9f1e964639d5cbb8659080be8a,coinw,False,"binance,gate",binance
CNW,0x433fce7dfbec729a79999eaf056cb073b2153eba,coinwealth,False,"binance,gate",binance
CWEB,0x505b5eda5e25a67e1c24a2bf1a527ed9eb88bf04,coinweb,False,"binance,gate",binance
COW,0x34965f73cfa05bf8d8af37cb4af64fa950605ea8,coinwind,False,"binance,gate",binance
CLS,0x675bbc7514013e2073db7a919f6e4cbef576de37,coldstack,False,"binance,gate",binance
ZEUM,0x436da116249044e8b4464f0cf21dd93311d88190,colizeum,False,"binance,gate",binance
COLLE,0xc36983d3d9d379ddfb306dfb919099cb6730e355,colle-ai,False,"binance,gate",binance
AGS,0x667fd83e24ca1d935d36717d305d54fa0cac991c,collector-coin,False,"binance,gate",binance
COLON,0xd09eb9099fac55edcbf4965e0a866779ca365a0c,colon,False,"binance,gate",binance
CLNY,0x3e828ac5c480069d4765654fb4b8733b910b13b2,colony-network-token,False,"binance,gate",binance
COMAI,0xc78b628b060258300218740b1a7a5b3c82b3bd9f,commune-ai,False,"binance,gate",binance
CBT,0xfa93660c3f6a848556bb8e265f994160a1f2b289,community-business-token,False,"binance,gate",binance
.COM,0xff9c1f21c621696c4f91cf781ec31bd913ee2c26,com-ordinals,False,"binance,gate",binance
CZRX,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,compound-0x,False,"binance,gate",binance
CBAT,0x6c8c6b02e7b2be14d4fa6022dfd6d75921d90e4e,compound-basic-attention-token,False,"binance,gate",binance
CLINK,0xface851a4921ce59e912d19329929ce6da6eb0c7,compound-chainlink-token,False,"binance,gate",binance
CETH,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,compound-ether,False,"binance,gate",binance
